501
227, 158, 252
1803, 252, 166
1803, 166, 252
712, 252, 169
712, 169, 252
301, 252, 172
301, 172, 252
1630, 252, 184
1630, 184, 252
1770, 252, 189
1770, 189, 252
1792, 252, 199
1792, 199, 252
356, 252, 201
356, 201, 252
1492, 252, 209
1492, 209, 252
249, 252, 210
249, 210, 252
1882, 252, 219
1882, 219, 252
1557, 252, 222
1557, 222, 252
467, 253, 7
467, 7, 253
1244, 253, 16
1244, 16, 253
787, 253, 23
787, 23, 253
625, 253, 48
625, 48, 253
775, 253, 49
775, 49, 253
1702, 253, 58
1702, 58, 253
348, 253, 71
348, 71, 253
831, 253, 80
831, 80, 253
822, 253, 83
822, 83, 253
1926, 253, 86
1926, 86, 253
560, 253, 87
560, 87, 253
1582, 253, 96
1582, 96, 253
1722, 253, 113
1722, 113, 253
846, 253, 118
846, 118, 253
405, 253, 125
405, 125, 253
1648, 253, 126
1648, 126, 253
308, 253, 128
308, 128, 253
994, 253, 131
994, 131, 253
1890, 253, 144
1890, 144, 253
1402, 253, 147
1402, 147, 253
1238, 253, 164
1238, 164, 253
1740, 253, 167
1740, 167, 253
504, 253, 168
504, 168, 253
1570, 253, 170
1570, 170, 253
1987, 253, 186
1987, 186, 253
1061, 253, 188
1061, 188, 253
475, 253, 191
475, 191, 253
144, 253, 192
144, 192, 253
520, 253, 203
520, 203, 253
1165, 253, 205
1165, 205, 253
37, 253, 208
37, 208, 253
1529, 253, 219
1529, 219, 253
22, 253, 236
22, 236, 253
1656, 253, 247
1656, 247, 253
768, 254, 1
768, 1, 254
1598, 254, 10
1598, 10, 254
1949, 254, 15
1949, 15, 254
704, 254, 17
704, 17, 254
1007, 254, 27
1007, 27, 254
1133, 254, 30
1133, 30, 254
1251, 254, 33
1251, 33, 254
790, 254, 42
790, 42, 254
563, 254, 51
563, 51, 254
1819, 254, 66
1819, 66, 254
378, 254, 68
378, 68, 254
286, 254, 74
286, 74, 254
1745, 254, 76
1745, 76, 254
1111, 254, 89
1111, 89, 254
1035, 254, 94
1035, 94, 254
1606, 254, 95
1606, 95, 254
1436, 254, 96
1436, 96, 254
1553, 254, 108
1553, 108, 254
1302, 254, 120
1302, 120, 254
1544, 254, 137
1544, 137, 254
78, 254, 144
78, 144, 254
802, 254, 156
802, 156, 254
1173, 254, 164
1173, 164, 254
1403, 254, 168
1403, 168, 254
1648, 254, 175
1648, 175, 254
1391, 254, 180
1391, 180, 254
924, 254, 208
924, 208, 254
1098, 254, 218
1098, 218, 254
1307, 254, 229
1307, 229, 254
936, 254, 244
936, 244, 254
510, 254, 250
510, 250, 254
749, 255, 2
749, 2, 255
812, 255, 5
812, 5, 255
1496, 255, 15
1496, 15, 255
627, 255, 18
627, 18, 255
494, 255, 28
494, 28, 255
429, 255, 36
429, 36, 255
50, 255, 47
50, 47, 255
1768, 255, 50
1768, 50, 255
789, 255, 59
789, 59, 255
1467, 255, 67
1467, 67, 255
169, 255, 71
169, 71, 255
791, 255, 90
791, 90, 255
1557, 255, 95
1557, 95, 255
677, 255, 123
677, 123, 255
79, 255, 143
79, 143, 255
1020, 255, 148
1020, 148, 255
1471, 255, 164
1471, 164, 255
310, 255, 165
310, 165, 255
649, 255, 169
649, 169, 255
388, 255, 189
388, 189, 255
1827, 255, 203
1827, 203, 255
792, 255, 204
792, 204, 255
454, 255, 205
454, 205, 255
1828, 255, 207
1828, 207, 255
1527, 255, 234
1527, 234, 255
1859, 256, 3
1859, 3, 256
1920, 256, 11
1920, 11, 256
345, 256, 16
345, 16, 256
1281, 256, 17
1281, 17, 256
699, 256, 31
699, 31, 256
785, 256, 51
785, 51, 256
1697, 256, 58
1697, 58, 256
742, 256, 71
742, 71, 256
1684, 256, 94
1684, 94, 256
1371, 256, 100
1371, 100, 256
429, 256, 105
429, 105, 256
935, 256, 113
935, 113, 256
416, 256, 128
416, 128, 256
111, 256, 147
111, 147, 256
52, 256, 162
52, 162, 256
417, 256, 181
417, 181, 256
1360, 256, 189
1360, 189, 256
850, 256, 197
850, 197, 256
1583, 256, 199
1583, 199, 256
912, 256, 211
912, 211, 256
38, 256, 224
38, 224, 256
178, 256, 240
178, 240, 256
1468, 256, 242
1468, 242, 256
400, 257, 0
400, 0, 257
201, 257, 8
201, 8, 257
965, 257, 11
965, 11, 257
462, 257, 19
462, 19, 257
1554, 257, 69
1554, 69, 257
286, 257, 72
286, 72, 257
269, 257, 106
269, 106, 257
1253, 257, 123
1253, 123, 257
1109, 257, 128
1109, 128, 257
31, 257, 132
31, 132, 257
149, 257, 140
149, 140, 257
276, 257, 143
276, 143, 257
1207, 257, 144
1207, 144, 257
1476, 257, 150
1476, 150, 257
374, 257, 152
374, 152, 257
270, 257, 157
270, 157, 257
1183, 257, 170
1183, 170, 257
1846, 257, 180
1846, 180, 257
1319, 257, 185
1319, 185, 257
443, 257, 187
443, 187, 257
803, 257, 191
803, 191, 257
1204, 257, 217
1204, 217, 257
1989, 257, 218
1989, 218, 257
749, 257, 235
749, 235, 257
1208, 257, 236
1208, 236, 257
113, 257, 251
113, 251, 257
835, 258, 0
835, 0, 258
551, 258, 11
551, 11, 258
1074, 258, 26
1074, 26, 258
1536, 258, 43
1536, 43, 258
1500, 258, 49
1500, 49, 258
1133, 258, 55
1133, 55, 258
928, 258, 64
928, 64, 258
1534, 258, 81
1534, 81, 258
111, 258, 120
111, 120, 258
113, 258, 124
113, 124, 258
687, 258, 135
687, 135, 258
1108, 258, 136
1108, 136, 258
1274, 258, 150
1274, 150, 258
1288, 258, 155
1288, 155, 258
1955, 258, 162
1955, 162, 258
653, 258, 166
653, 166, 258
1237, 258, 167
1237, 167, 258
886, 258, 178
886, 178, 258
936, 258, 193
936, 193, 258
354, 258, 204
354, 204, 258
382, 258, 219
382, 219, 258
1581, 258, 221
1581, 221, 258
64, 258, 241
64, 241, 258
1033, 258, 247
1033, 247, 258
1896, 259, 1
1896, 1, 259
210, 259, 17
210, 17, 259
1879, 259, 21
1879, 21, 259
952, 259, 27
952, 27, 259
34, 259, 33
34, 33, 259
1465, 259, 40
1465, 40, 259
680, 259, 55
680, 55, 259
1250, 259, 70
1250, 70, 259
1692, 259, 72
1692, 72, 259
1326, 259, 79
1326, 79, 259
1012, 259, 89
1012, 89, 259
1317, 259, 101
1317, 101, 259
1281, 259, 112
1281, 112, 259
1195, 259, 118
1195, 118, 259
506, 259, 158
506, 158, 259
1743, 259, 185
1743, 185, 259
15, 259, 193
15, 193, 259
501, 259, 207
501, 207, 259
1085, 259, 240
1085, 240, 259
220, 259, 250
220, 250, 259
1645, 259, 257
1645, 257, 259
1816, 260, 2
1816, 2, 260
671, 260, 34
671, 34, 260
228, 260, 37
228, 37, 260
1364, 260, 41
1364, 41, 260
488, 260, 45
488, 45, 260
649, 260, 89
649, 89, 260
669, 260, 94
669, 94, 260
1078, 260, 124
1078, 124, 260
606, 260, 160
606, 160, 260
586, 260, 167
586, 167, 260
1245, 260, 192
1245, 192, 260
612, 260, 195
612, 195, 260
1190, 260, 200
1190, 200, 260
843, 260, 205
843, 205, 260
1149, 260, 216
1149, 216, 260
74, 260, 227
74, 227, 260
1478, 260, 248
1478, 248, 260
1353, 260, 252
1353, 252, 260
900, 261, 2
900, 2, 261
504, 261, 10
504, 10, 261
711, 261, 26
711, 26, 261
450, 261, 37
450, 37, 261
207, 261, 40
207, 40, 261
1905, 261, 55
1905, 55, 261
1554, 261, 65
1554, 65, 261
692, 261, 72
692, 72, 261
725, 261, 80
725, 80, 261
934, 261, 90
934, 90, 261
306, 261, 95
306, 95, 261
71, 261, 107
71, 107, 261
1571, 261, 114
1571, 114, 261
253, 261, 122
253, 122, 261
1062, 261, 130
1062, 130, 261
837, 261, 131
837, 131, 261
1761, 261, 139
1761, 139, 261
11, 261, 142
11, 142, 261
1157, 261, 148
1157, 148, 261
652, 261, 160
652, 160, 261
1145, 261, 163
1145, 163, 261
1836, 261, 177
1836, 177, 261
189, 261, 184
189, 184, 261
1824, 261, 186
1824, 186, 261
947, 261, 197
947, 197, 261
1394, 261, 198
1394, 198, 261
36, 261, 201
36, 201, 261
1090, 261, 219
1090, 219, 261
486, 261, 228
486, 228, 261
2004, 261, 230
2004, 230, 261
1956, 261, 234
1956, 234, 261
1292, 261, 240
1292, 240, 261
1365, 261, 251
1365, 251, 261
1631, 261, 256
1631, 256, 261
788, 262, 5
788, 5, 262
1822, 262, 21
1822, 21, 262
913, 262, 29
913, 29, 262
1818, 262, 32
1818, 32, 262
1416, 262, 35
1416, 35, 262
1155, 262, 49
1155, 49, 262
1494, 262, 52
1494, 52, 262
719, 262, 62
719, 62, 262
1543, 262, 65
1543, 65, 262
922, 262, 75
922, 75, 262
386, 262, 77
386, 77, 262
514, 262, 83
514, 83, 262
1582, 262, 110
1582, 110, 262
1027, 262, 125
1027, 125, 262
1510, 262, 126
1510, 126, 262
1722, 262, 128
1722, 128, 262
1550, 262, 131
1550, 131, 262
885, 262, 163
885, 163, 262
277, 262, 167
277, 167, 262
79, 262, 180
79, 180, 262
1408, 262, 205
1408, 205, 262
316, 262, 208
316, 208, 262
597, 262, 211
597, 211, 262
252, 262, 219
252, 219, 262
127, 262, 228
127, 228, 262
1584, 262, 233
1584, 233, 262
1966, 262, 238
1966, 238, 262
860, 262, 250
860, 250, 262
1090, 262, 257
1090, 257, 262
1410, 262, 259
1410, 259, 262
1870, 262, 261
1870, 261, 262
1875, 262, 262
1875, 262, 262
679, 263, 7
679, 7, 263
133, 263, 8
133, 8, 263
286, 263, 18
286, 18, 263
1967, 263, 37
1967, 37, 263
1439, 263, 44
1439, 44, 263
147, 263, 76
147, 76, 263
1915, 263, 86
1915, 86, 263
332, 263, 95
332, 95, 263
1836, 263, 100
1836, 100, 263
159, 263, 117
159, 117, 263
848, 263, 138
848, 138, 263
1968, 263, 142
1968, 142, 263
1628, 263, 186
1628, 186, 263
1320, 263, 189
1320, 189, 263
1919, 263, 201
1919, 201, 263
1732, 263, 252
1732, 252, 263
364, 264, 45
364, 45, 264
1353, 264, 50
1353, 50, 264
885, 264, 51
885, 51, 264
1982, 264, 68
1982, 68, 264
181, 264, 94
181, 94, 264
788, 264, 99
788, 99, 264
1516, 264, 123
1516, 123, 264
1890, 264, 141
1890, 141, 264
1535, 264, 143
1535, 143, 264
516, 264, 149
516, 149, 264
76, 264, 178
76, 178, 264
549, 264, 183
549, 183, 264
27, 264, 186
27, 186, 264
32, 264, 193
32, 193, 264
1198, 264, 197
1198, 197, 264
175, 264, 204
175, 204, 264
755, 264, 219
755, 219, 264
81, 264, 236
81, 236, 264
662, 264, 250
662, 250, 264
1718, 265, 4
1718, 4, 265
1995, 265, 5
1995, 5, 265
1130, 265, 20
1130, 20, 265
1400, 265, 24
1400, 24, 265
143, 265, 38
143, 38, 265
828, 265, 49
828, 49, 265
997, 265, 69
997, 69, 265
1223, 265, 72
1223, 72, 265
1321, 265, 93
1321, 93, 265
1803, 265, 101
1803, 101, 265
1465, 265, 103
1465, 103, 265
697, 265, 105
697, 105, 265
500, 265, 126
500, 126, 265
268, 265, 135
268, 135, 265
815, 265, 137
815, 137, 265
1904, 265, 157
1904, 157, 265
608, 265, 196
608, 196, 265
879, 265, 198
879, 198, 265
134, 265, 202
134, 202, 265
140, 265, 222
140, 222, 265
471, 265, 240
471, 240, 265
1684, 265, 248
1684, 248, 265
1848, 265, 257
1848, 257, 265
1183, 266, 4
1183, 4, 266
692, 266, 14
692, 14, 266
943, 266, 15
943, 15, 266
1987, 266, 18
1987, 18, 266
368, 266, 27
368, 27, 266
43, 266, 36
43, 36, 266
1027, 266, 39
1027, 39, 266
1161, 266, 42
1161, 42, 266
1463, 266, 62
1463, 62, 266
353, 266, 67
353, 67, 266
312, 266, 68
312, 68, 266
611, 266, 71
611, 71, 266
1749, 266, 94
1749, 94, 266
1601, 266, 110
1601, 110, 266
414, 266, 112
414, 112, 266
1407, 266, 126
1407, 126, 266
213, 266, 166
213, 166, 266
1492, 266, 177
1492, 177, 266
784, 266, 191
784, 191, 266
138, 266, 200
138, 200, 266
1407, 266, 225
1407, 225, 266
1411, 266, 227
1411, 227, 266
746, 266, 229
746, 229, 266
1996, 266, 248
1996, 248, 266
1443, 266, 265
1443, 265, 266
1038, 267, 4
1038, 4, 267
634, 267, 9
634, 9, 267
393, 267, 10
393, 10, 267
272, 267, 11
272, 11, 267
335, 267, 16
335, 16, 267
146, 267, 17
146, 17, 267
1554, 267, 29
1554, 29, 267
1802, 267, 46
1802, 46, 267
178, 267, 68
178, 68, 267
1667, 267, 106
1667, 106, 267
940, 267, 108
940, 108, 267
1395, 267, 117
1395, 117, 267
1558, 267, 140
1558, 140, 267
1163, 267, 143
1163, 143, 267
1917, 267, 146
1917, 146, 267
1167, 267, 155
1167, 155, 267
1303, 267, 175
1303, 175, 267
939, 267, 189
939, 189, 267
1911, 267, 192
1911, 192, 267
1451, 267, 213
1451, 213, 267
944, 267, 232
944, 232, 267
35, 267, 235
35, 235, 267
1299, 267, 238
1299, 238, 267
748, 267, 242
748, 242, 267
1081, 267, 244
1081, 244, 267
1165, 268, 20
1165, 20, 268
884, 268, 33
884, 33, 268
449, 268, 40
449, 40, 268
572, 268, 41
572, 41, 268
246, 268, 61
246, 61, 268
1183, 268, 67
1183, 67, 268
495, 268, 69
495, 69, 268
69, 268, 85
69, 85, 268
1982, 268, 88
1982, 88, 268
623, 268, 90
623, 90, 268
1039, 268, 111
1039, 111, 268
972, 268, 119
972, 119, 268
199, 268, 124
199, 124, 268
1187, 268, 125
1187, 125, 268
925, 268, 129
925, 129, 268
379, 268, 150
379, 150, 268
1861, 268, 162
1861, 162, 268
423, 268, 163
423, 163, 268
1332, 268, 186
1332, 186, 268
1351, 268, 193
1351, 193, 268
1806, 268, 199
1806, 199, 268
1338, 268, 201
1338, 201, 268
1526, 268, 257
1526, 257, 268
1315, 268, 262
1315, 262, 268
1103, 269, 0
1103, 0, 269
1412, 269, 1
1412, 1, 269
886, 269, 2
886, 2, 269
773, 269, 4
773, 4, 269
492, 269, 38
492, 38, 269
1942, 269, 40
1942, 40, 269
418, 269, 51
418, 51, 269
1109, 269, 64
1109, 64, 269
245, 269, 68
245, 68, 269
54, 269, 78
54, 78, 269
292, 269, 99
292, 99, 269
846, 269, 106
846, 106, 269
372, 269, 120
372, 120, 269
1695, 269, 126
1695, 126, 269
1819, 269, 132
1819, 132, 269
550, 269, 134
550, 134, 269
499, 269, 138
499, 138, 269
1366, 269, 151
1366, 151, 269
1357, 269, 183
1357, 183, 269
105, 269, 186
105, 186, 269
180, 269, 191
180, 191, 269
1951, 269, 203
1951, 203, 269
730, 269, 214
730, 214, 269
1298, 269, 222
1298, 222, 269
233, 269, 248
233, 248, 269
1681, 269, 249
1681, 249, 269
1565, 269, 257
1565, 257, 269
997, 269, 269
997, 269, 269
530, 270, 25
530, 25, 270
12, 270, 34
12, 34, 270
1937, 270, 46
1937, 46, 270
139, 270, 48
139, 48, 270
1915, 270, 53
1915, 53, 270
1750, 270, 64
1750, 64, 270
1809, 270, 79
1809, 79, 270
555, 270, 101
555, 101, 270
220, 270, 120
220, 120, 270
1006, 270, 126
1006, 126, 270
1984, 270, 128
1984, 128, 270
1162, 270, 155
1162, 155, 270
666, 270, 156
666, 156, 270
1448, 270, 160
1448, 160, 270
1880, 270, 167
1880, 167, 270
622, 270, 199
622, 199, 270
685, 270, 216
685, 216, 270
1394, 270, 226
1394, 226, 270
1948, 270, 230
1948, 230, 270
1610, 270, 251
1610, 251, 270
1856, 270, 253
1856, 253, 270
1702, 271, 6
1702, 6, 271
373, 271, 10
373, 10, 271
1917, 271, 12
1917, 12, 271
371, 271, 13
371, 13, 271
1098, 271, 16
1098, 16, 271
558, 271, 44
558, 44, 271
1042, 271, 56
1042, 56, 271
512, 271, 63
512, 63, 271
1667, 271, 67
1667, 67, 271
1081, 271, 70
1081, 70, 271
281, 271, 79
281, 79, 271
241, 271, 83
241, 83, 271
1707, 271, 87
1707, 87, 271
1763, 271, 143
1763, 143, 271
658, 271, 169
658, 169, 271
386, 271, 175
386, 175, 271
1979, 271, 221
1979, 221, 271
596, 271, 226
596, 226, 271
33, 271, 228
33, 228, 271
1326, 271, 231
1326, 231, 271
1977, 271, 253
1977, 253, 271
1608, 271, 258
1608, 258, 271
1243, 272, 10
1243, 10, 272
1037, 272, 12
1037, 12, 272
960, 272, 52
960, 52, 272
1383, 272, 94
1383, 94, 272
878, 272, 109
878, 109, 272
726, 272, 110
726, 110, 272
1532, 272, 112
1532, 112, 272
1454, 272, 122
1454, 122, 272
1105, 272, 126
1105, 126, 272
559, 272, 133
559, 133, 272
173, 272, 179
173, 179, 272
545, 272, 183
545, 183, 272
747, 272, 185
747, 185, 272
369, 272, 195
369, 195, 272
1649, 272, 197
1649, 197, 272
276, 272, 212
276, 212, 272
249, 272, 216
249, 216, 272
570, 272, 239
570, 239, 272
1448, 272, 241
1448, 241, 272
1167, 272, 243
1167, 243, 272
1024, 273, 15
1024, 15, 273
140, 273, 20
140, 20, 273
437, 273, 21
437, 21, 273
125, 273, 22
125, 22, 273
70, 273, 26
70, 26, 273
1153, 273, 36
1153, 36, 273
1663, 273, 42
1663, 42, 273
634, 273, 45
634, 45, 273
1557, 273, 46
1557, 46, 273
442, 273, 55
442, 55, 273
1574, 273, 64
1574, 64, 273
706, 273, 69
706, 69, 273
1668, 273, 76
1668, 76, 273
1196, 273, 99
1196, 99, 273
101, 273, 100
101, 100, 273
1490, 273, 109
1490, 109, 273
317, 273, 119
317, 119, 273
1070, 273, 123
1070, 123, 273
1777, 273, 125
1777, 125, 273
749, 273, 128
749, 128, 273
383, 273, 148
383, 148, 273
1046, 273, 149
1046, 149, 273
1759, 273, 156
1759, 156, 273
416, 273, 165
416, 165, 273
1324, 273, 173
1324, 173, 273
1115, 273, 226
1115, 226, 273
617, 273, 234
617, 234, 273
50, 273, 249
50, 249, 273
1828, 273, 260
1828, 260, 273
1120, 273, 263
1120, 263, 273
675, 274, 18
675, 18, 274
1914, 274, 30
1914, 30, 274
18, 274, 32
18, 32, 274
1503, 274, 36
1503, 36, 274
270, 274, 80
270, 80, 274
863, 274, 84
863, 84, 274
1715, 274, 85
1715, 85, 274
402, 274, 86
402, 86, 274
740, 274, 88
740, 88, 274
1176, 274, 93
1176, 93, 274
785, 274, 98
785, 98, 274
1770, 274, 101
1770, 101, 274
1976, 274, 102
1976, 102, 274
542, 274, 105
542, 105, 274
1539, 274, 112
1539, 112, 274
987, 274, 113
987, 113, 274
426, 274, 114
426, 114, 274
351, 274, 116
351, 116, 274
1996, 274, 120
1996, 120, 274
22, 274, 129
22, 129, 274
63, 274, 138
63, 138, 274
1189, 274, 143
1189, 143, 274
1793, 274, 148
1793, 148, 274
607, 274, 165
607, 165, 274
8, 274, 184
8, 184, 274
696, 274, 188
696, 188, 274
1641, 274, 195
1641, 195, 274
67, 274, 229
67, 229, 274
585, 274, 237
585, 237, 274
765, 274, 240
765, 240, 274
846, 274, 246
846, 246, 274
375, 274, 255
375, 255, 274
1147, 274, 265
1147, 265, 274
1906, 274, 269
1906, 269, 274
1002, 274, 273
1002, 273, 274
468, 275, 1
468, 1, 275
1906, 275, 19
1906, 19, 275
1871, 275, 21
1871, 21, 275
1354, 275, 24
1354, 24, 275
1375, 275, 47
1375, 47, 275
1528, 275, 52
1528, 52, 275
1557, 275, 69
1557, 69, 275
1950, 275, 72
1950, 72, 275
817, 275, 78
817, 78, 275
433, 275, 90
433, 90, 275
585, 275, 96
585, 96, 275
1813, 275, 102
1813, 102, 275
232, 275, 104
232, 104, 275
625, 275, 117
625, 117, 275
42, 275, 123
42, 123, 275
597, 275, 129
597, 129, 275
1756, 275, 134
1756, 134, 275
619, 275, 136
619, 136, 275
1384, 275, 140
1384, 140, 275
423, 275, 143
423, 143, 275
567, 275, 144
567, 144, 275
480, 275, 156
480, 156, 275
1363, 275, 183
1363, 183, 275
1104, 275, 191
1104, 191, 275
578, 275, 198
578, 198, 275
223, 275, 203
223, 203, 275
13, 275, 215
13, 215, 275
1409, 275, 224
1409, 224, 275
1780, 275, 227
1780, 227, 275
1551, 275, 237
1551, 237, 275
1450, 275, 254
1450, 254, 275
1700, 275, 255
1700, 255, 275
1160, 275, 263
1160, 263, 275
209, 275, 267
209, 267, 275
1019, 275, 268
1019, 268, 275
694, 276, 0
694, 0, 276
1060, 276, 24
1060, 24, 276
1059, 276, 33
1059, 33, 276
565, 276, 53
565, 53, 276
860, 276, 73
860, 73, 276
1938, 276, 101
1938, 101, 276
1962, 276, 105
1962, 105, 276
1924, 276, 117
1924, 117, 276
1600, 276, 128
1600, 128, 276
1171, 276, 142
1171, 142, 276
1860, 276, 148
1860, 148, 276
1705, 276, 160
1705, 160, 276
660, 276, 181
660, 181, 276
1903, 276, 186
1903, 186, 276
1363, 276, 188
1363, 188, 276
756, 276, 193
756, 193, 276
465, 276, 207
465, 207, 276
1657, 276, 219
1657, 219, 276
18, 276, 221
18, 221, 276
1287, 276, 234
1287, 234, 276
508, 276, 248
508, 248, 276
1375, 276, 251
1375, 251, 276
230, 276, 260
230, 260, 276
518, 276, 261
518, 261, 276
853, 276, 270
853, 270, 276
1462, 277, 10
1462, 10, 277
58, 277, 17
58, 17, 277
673, 277, 23
673, 23, 277
228, 277, 33
228, 33, 277
296, 277, 39
296, 39, 277
1814, 277, 42
1814, 42, 277
132, 277, 57
132, 57, 277
231, 277, 65
231, 65, 277
964, 277, 69
964, 69, 277
1481, 277, 91
1481, 91, 277
285, 277, 93
285, 93, 277
1914, 277, 96
1914, 96, 277
226, 277, 97
226, 97, 277
1237, 277, 98
1237, 98, 277
75, 277, 146
75, 146, 277
814, 277, 158
814, 158, 277
1318, 277, 166
1318, 166, 277
1577, 277, 174
1577, 174, 277
1351, 277, 200
1351, 200, 277
309, 277, 202
309, 202, 277
934, 277, 208
934, 208, 277
708, 277, 232
708, 232, 277
1202, 277, 267
1202, 267, 277
1138, 278, 23
1138, 23, 278
1484, 278, 26
1484, 26, 278
1358, 278, 27
1358, 27, 278
1481, 278, 48
1481, 48, 278
1104, 278, 61
1104, 61, 278
395, 278, 65
395, 65, 278
1325, 278, 78
1325, 78, 278
952, 278, 93
952, 93, 278
225, 278, 94
225, 94, 278
403, 278, 104
403, 104, 278
676, 278, 109
676, 109, 278
1554, 278, 121
1554, 121, 278
1804, 278, 130
1804, 130, 278
911, 278, 135
911, 135, 278
430, 278, 163
430, 163, 278
592, 278, 167
592, 167, 278
1326, 278, 171
1326, 171, 278
1069, 278, 172
1069, 172, 278
1790, 278, 177
1790, 177, 278
1104, 278, 186
1104, 186, 278
529, 278, 209
529, 209, 278
1522, 278, 218
1522, 218, 278
84, 278, 225
84, 225, 278
1269, 278, 239
1269, 239, 278
1750, 278, 247
1750, 247, 278
651, 278, 251
651, 251, 278
1332, 278, 256
1332, 256, 278
1803, 278, 257
1803, 257, 278
491, 278, 266
491, 266, 278
391, 279, 16
391, 16, 279
1720, 279, 22
1720, 22, 279
102, 279, 24
102, 24, 279
391, 279, 29
391, 29, 279
793, 279, 31
793, 31, 279
152, 279, 37
152, 37, 279
813, 279, 56
813, 56, 279
1960, 279, 77
1960, 77, 279
1934, 279, 88
1934, 88, 279
612, 279, 89
612, 89, 279
1609, 279, 92
1609, 92, 279
522, 279, 99
522, 99, 279
1253, 279, 100
1253, 100, 279
1802, 279, 104
1802, 104, 279
556, 279, 126
556, 126, 279
1977, 279, 134
1977, 134, 279
919, 279, 145
919, 145, 279
1406, 279, 150
1406, 150, 279
1266, 279, 153
1266, 153, 279
151, 279, 172
151, 172, 279
1337, 279, 179
1337, 179, 279
68, 279, 198
68, 198, 279
743, 279, 214
743, 214, 279
134, 279, 216
134, 216, 279
902, 279, 217
902, 217, 279
1469, 279, 220
1469, 220, 279
1433, 279, 230
1433, 230, 279
1798, 279, 265
1798, 265, 279
258, 279, 268
258, 268, 279
315, 279, 270
315, 270, 279
77, 279, 273
77, 273, 279
1087, 280, 14
1087, 14, 280
113, 280, 18
113, 18, 280
292, 280, 29
292, 29, 280
1077, 280, 41
1077, 41, 280
1082, 280, 51
1082, 51, 280
1353, 280, 54
1353, 54, 280
1008, 280, 61
1008, 61, 280
762, 280, 66
762, 66, 280
373, 280, 67
373, 67, 280
716, 280, 70
716, 70, 280
1755, 280, 78
1755, 78, 280
1563, 280, 81
1563, 81, 280
180, 280, 115
180, 115, 280
1351, 280, 130
1351, 130, 280
883, 280, 132
883, 132, 280
133, 280, 134
133, 134, 280
872, 280, 145
872, 145, 280
1995, 280, 157
1995, 157, 280
1974, 280, 164
1974, 164, 280
616, 280, 171
616, 171, 280
1619, 280, 185
1619, 185, 280
131, 280, 187
131, 187, 280
1956, 280, 188
1956, 188, 280
1032, 280, 189
1032, 189, 280
1796, 280, 195
1796, 195, 280
1644, 280, 219
1644, 219, 280
1938, 280, 225
1938, 225, 280
601, 280, 227
601, 227, 280
618, 280, 239
618, 239, 280
592, 280, 240
592, 240, 280
1673, 280, 254
1673, 254, 280
361, 280, 276
361, 276, 280
1297, 280, 280
1297, 280, 280
956, 281, 19
956, 19, 281
1148, 281, 29
1148, 29, 281
1441, 281, 33
1441, 33, 281
339, 281, 34
339, 34, 281
1731, 281, 36
1731, 36, 281
485, 281, 37
485, 37, 281
2014, 281, 44
2014, 44, 281
1293, 281, 46
1293, 46, 281
1486, 281, 47
1486, 47, 281
1837, 281, 65
1837, 65, 281
1954, 281, 69
1954, 69, 281
1993, 281, 80
1993, 80, 281
293, 281, 92
293, 92, 281
705, 281, 94
705, 94, 281
744, 281, 100
744, 100, 281
1484, 281, 121
1484, 121, 281
84, 281, 122
84, 122, 281
1266, 281, 136
1266, 136, 281
85, 281, 152
85, 152, 281
627, 281, 154
627, 154, 281
992, 281, 178
992, 178, 281
728, 281, 184
728, 184, 281
996, 281, 185
996, 185, 281
1045, 281, 195
1045, 195, 281
192, 281, 196
192, 196, 281
1108, 281, 199
1108, 199, 281
1878, 281, 201
1878, 201, 281
918, 281, 203
918, 203, 281
1786, 281, 211
1786, 211, 281
836, 281, 215
836, 215, 281
122, 281, 219
122, 219, 281
1206, 281, 232
1206, 232, 281
331, 281, 235
331, 235, 281
1232, 281, 265
1232, 265, 281
1944, 281, 277
1944, 277, 281
1553, 282, 31
1553, 31, 282
1467, 282, 40
1467, 40, 282
826, 282, 61
826, 61, 282
1583, 282, 80
1583, 80, 282
212, 282, 85
212, 85, 282
1446, 282, 86
1446, 86, 282
1785, 282, 117
1785, 117, 282
473, 282, 118
473, 118, 282
743, 282, 133
743, 133, 282
646, 282, 137
646, 137, 282
98, 282, 152
98, 152, 282
1008, 282, 164
1008, 164, 282
963, 282, 174
963, 174, 282
1836, 282, 206
1836, 206, 282
182, 282, 230
182, 230, 282
1285, 282, 241
1285, 241, 282
1097, 282, 263
1097, 263, 282
1851, 282, 277
1851, 277, 282
1452, 282, 278
1452, 278, 282
499, 282, 282
499, 282, 282
304, 283, 4
304, 4, 283
1861, 283, 5
1861, 5, 283
1268, 283, 6
1268, 6, 283
1363, 283, 9
1363, 9, 283
853, 283, 16
853, 16, 283
1393, 283, 17
1393, 17, 283
1859, 283, 27
1859, 27, 283
210, 283, 35
210, 35, 283
1158, 283, 50
1158, 50, 283
1589, 283, 57
1589, 57, 283
1597, 283, 76
1597, 76, 283
1618, 283, 84
1618, 84, 283
434, 283, 90
434, 90, 283
1282, 283, 92
1282, 92, 283
1754, 283, 93
1754, 93, 283
1338, 283, 105
1338, 105, 283
931, 283, 112
931, 112, 283
399, 283, 115
399, 115, 283
1291, 283, 117
1291, 117, 283
1009, 283, 119
1009, 119, 283
427, 283, 123
427, 123, 283
789, 283, 124
789, 124, 283
1508, 283, 129
1508, 129, 283
1006, 283, 135
1006, 135, 283
